ProjectName,Watershed,Scenario,Climate,ClimStation,WeppID,WeppChnID,TopazID,Length (m),Channel Area (ha),Contributing Channel Area (ha),Discharge (mm),Sediment Yield (tonne),Channel Erosion (tonne),Width,Order,Slope,Landuse,LanduseDesc,Soil,SoilDesc,ChannelType,Solub. React. P (kg/ha),Particulate P (kg/ha),Total P (kg/ha)
portland_BlazedAlder_CurCond.202203.cl532.chn_cs50,BlazedAlder,CurCond,CLIGEN,BonnevilleDam,76,260,64,102.4264069,0.307279221,737.48,2461.488054,149.7,2.0502,2,3,0.0305,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,243.7522454,487.179054,730.9312994
portland_BlazedAlder_CurCond.202203.cl532.chn_cs50,BlazedAlder,CurCond,CLIGEN,BonnevilleDam,77,261,54,72.42640687,0.217279221,823.77,2453.463345,148.6,0.4848,2,3,0.01667,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,381.5367147,683.9126152,1065.44933
portland_BlazedAlder_CurCond.202203.cl532.chn_cs50,BlazedAlder,CurCond,CLIGEN,BonnevilleDam,78,262,34,953.9696962,2.861909089,36.91,2416.81631,0,0.0004,1,1,0.057165258,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,1.53743528,0,1.53743528
portland_BlazedAlder_CurCond.202203.cl532.chn_cs50,BlazedAlder,CurCond,CLIGEN,BonnevilleDam,79,263,24,144.8528137,0.434558441,1799.35,2411.220463,256.7,4.9703,3,4,0.012983791,102,Tahoe Old Forest,61788-Volcanic-102,"Lastance stony fine sandy loam, 30 to 60 percent slopes (SPM)",Default,411.22202,590.7145637,1001.936584
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,1,185,824,282.4264069,0.847279221,12.72,2492.735063,0.1,0.0402,1,1,0.069390143,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,1.652347852,0.118024847,1.770372698
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,2,186,814,192.4264069,0.577279221,10.64,2468.198308,0,0.0104,1,1,0.081257924,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,1.73226398,0,1.73226398
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,3,187,804,404.5584412,1.213675324,32.89,2382.312861,0,0.0002,1,1,0.020588107,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,2.471830762,0,2.471830762
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,4,188,794,349.7056275,1.049116882,32.34,2604.698516,3.4,1.7733,1,1,0.155117007,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,3.050184449,3.240820977,6.291005426
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,5,189,784,344.5584412,1.033675324,18.84,2656.526539,5.4,1.3691,1,1,0.146031082,102,Tahoe Old Forest,61859-Volcanic-102,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,1.644616991,5.224077499,6.86869449
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,6,190,774,259.7056275,0.779116882,13.35,2562.845693,2.5,0.9173,1,1,0.165586403,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,1.540205362,3.208761171,4.620616086
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,7,191,764,30,0.09,32.19,2617.898726,8.2,0.4119,1,1,0.18,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,32.22222222,91.11111111,124.4444444
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,8,192,754,157.2792206,0.471837662,69.07,2606.831186,13.2,1.472,2,2,0.089508493,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,13.98786179,27.97572358,41.75164806
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,9,193,744,434.5584412,1.303675324,16.87,2724.77949,2.5,2.4881,1,1,0.306170005,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,1.61083052,1.917655381,3.528485902
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,10,194,734,1693.675324,5.081025971,198.96,2513.01342,32.4,16.7173,2,2,0.058175372,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,3.700040131,6.376664907,10.07670504
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,11,195,724,199.7056275,0.599116882,19.28,2698.231328,0,0.0159,1,1,0.064983493,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,4.005896129,0,4.172808467
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,12,196,714,943.6753237,2.831025971,77.04,2580.923287,20.7,6.4754,1,1,0.090518318,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,2.437278948,7.311836844,9.749115791
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,13,197,704,174.8528137,0.524558441,17.48,2537.272311,0.1,0.0941,1,1,0.091590953,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,3.240820977,0.190636528,3.431457505
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,14,198,694,476.9848481,1.430954544,131.11,2592.13073,30.9,10.0807,1,1,0.093008998,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,8.945077991,21.59397734,30.53905533
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,15,199,684,434.5584412,1.303675324,12.55,2718.884462,0.6,0.5665,1,1,0.191356265,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,1.227299444,0.460237292,1.687536736
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,16,200,674,307.2792206,0.921837662,159.29,2591.910792,36,4.4455,2,2,0.067660923,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,17.13967725,39.05242918,56.19210642
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,17,201,664,217.2792206,0.651837662,188.34,2594.394499,37.5,1.4346,2,2,0.04118777,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,29.1483618,57.52966144,86.67802324
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,18,202,654,132.4264069,0.397279221,10.54,2517.548387,0.1,0.131,1,1,0.137380678,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,2.51712133,0.251712133,3.020545595
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,19,203,644,332.1320344,0.996396103,15.06,2555.345286,3.8,2.0592,1,1,0.276975647,102,Tahoe Old Forest,61788-Volcanic-102,"Lastance stony fine sandy loam, 30 to 60 percent slopes (SPM)",Default,1.505425398,3.813744342,5.31916974
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,20,204,634,549.411255,1.648233765,30.25,2560.726612,8,4.0111,1,1,0.158133506,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,1.820130168,4.853680449,6.673810617
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,21,205,624,284.5584412,0.853675324,242.5,2581.671794,50.2,4.7615,2,2,0.048567613,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,28.46515452,58.8045579,87.38685298
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,22,206,614,701.5432893,2.104629868,16.72,2608.458134,2.1,1.9963,1,1,0.204163258,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,0.807742979,0.997800151,1.80554313
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,23,207,604,409.7056275,1.229116882,262,2582.709389,55.9,3.4918,2,3,0.037536965,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,21.39747682,45.47980814,66.87728496
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,24,208,594,174.8528137,0.524558441,465.68,2553.846826,88.7,0.354,2,3,0.014363813,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,87.12089332,169.0946004,256.2154937
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,25,209,574,577.2792206,1.731837662,11.22,2548.384135,1,0.0384,1,1,0.047813094,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,0.577421327,0.577421327,1.154842653
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,26,210,564,392.1320344,1.176396103,535.24,2537.195333,90.1,0.2987,2,3,0.01045122,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,44.28780397,76.58984909,120.8776531
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,27,211,554,704.5584412,2.113675324,63.61,2464.708851,0,0.0024,1,1,0.016589115,102,Tahoe Old Forest,61768-Volcanic-102,"Cryofibrists, nearly level (GRV-SIL)",Default,2.744035441,0,2.744035441
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,28,212,544,102.4264069,0.307279221,11.89,2438.452481,0,0,1,1,0.018735,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,3.579806008,0,3.579806008
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,29,213,534,72.42640687,0.217279221,75.87,2460.162251,0,0.004,1,1,0.02,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,31.75637312,0,31.75637312
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,30,214,524,289.7056275,0.869116882,617.2,2528.826264,90.3,0.0902,2,3,0.005505692,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,68.69041576,103.8985686,172.5889843
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,31,215,514,584.5584412,1.753675324,676.19,2521.054349,92.1,1.7216,2,3,0.013617625,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,37.35012925,52.51827334,89.86840259
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,32,216,504,469.7056275,1.409116882,25.7,2772.225292,4.9,4.8746,1,1,0.302063368,102,Tahoe Old Forest,61788-Volcanic-102,"Lastance stony fine sandy loam, 30 to 60 percent slopes (SPM)",Default,2.341892316,3.477355258,5.819247574
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,33,217,494,144.8528137,0.434558441,13.33,2635.298575,0.4,0.3139,1,1,0.202048452,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,3.221661041,0.920474583,4.142135624
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,34,218,484,300,0.9,59.04,2702.620088,7,1.7168,1,1,0.106666667,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,7.666666667,7.777777778,15.44444444
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,35,219,474,259.7056275,0.779116882,13.71,2774.959154,0.5,0.4874,1,1,0.204431601,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,2.181957596,0.641752234,2.82370983
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,36,220,464,319.7056275,0.959116882,26.49,2713.226878,1.7,1.663,1,1,0.196644976,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,3.336402537,1.772463848,5.108866385
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,37,221,454,911.5432893,2.734629868,87.63,2758.670433,22.2,20.0171,1,1,0.146658402,102,Tahoe Old Forest,61788-Volcanic-102,"Lastance stony fine sandy loam, 30 to 60 percent slopes (SPM)",Default,3.949346172,8.118100464,12.10401466
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,38,222,444,1905.807358,5.717422074,214.01,2670.789496,75.1,45.8632,2,2,0.069037074,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,4.285148041,13.13529053,17.42043857
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,39,223,434,487.2792206,1.461837662,917.57,2553.135772,169.3,1.9464,2,3,0.013247789,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,63.34492702,115.8131333,179.1580603
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,40,224,424,187.2792206,0.561837662,933.95,2552.604679,171,1.5541,3,4,0.016818646,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,168.1980515,304.358379,472.5564305
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,41,225,414,120,0.36,10.63,2460.121355,0,0,1,1,0.03,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,2.5,0,2.5
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,42,226,404,259.7056275,0.779116882,13.98,2535,0,0.0009,1,1,0.028603424,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,1.668555809,0,1.668555809
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,43,227,394,120,0.36,35.51,2491.548015,0,0.0078,1,1,0.030003333,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,8.888888889,0,8.888888889
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,44,228,384,1645.218613,4.935655839,49.84,2630.293539,6,5.9824,1,1,0.117223518,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,1.053558062,1.215643918,2.269201979
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,45,229,374,132.4264069,0.397279221,86.28,2572.275614,6.2,0.1372,2,2,0.033413333,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,21.14381917,15.60615224,36.74997141
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,46,230,364,349.7056275,1.049116882,12.27,2614.281174,4.5,2.5401,1,1,0.29949287,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,1.048500904,4.289321881,5.337822786
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,47,231,354,441.8376618,1.325512986,14.89,2591.817327,5.8,3.7549,1,1,0.308369623,102,Tahoe Old Forest,61859-Volcanic-102,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,0.980752368,4.375664413,5.431859272
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,48,232,344,626.9848481,1.880954544,61.44,2638.376465,6.1,6.0988,1,1,0.156677029,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,3.349363236,3.243034245,6.645561977
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,49,233,334,826.6904756,2.480071427,128.89,2612.123516,27.4,7.4314,1,1,0.068753564,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,5.040177418,11.0480689,16.08824632
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,50,234,324,240,0.72,15.14,2718.910832,1.4,1.405,1,1,0.233331429,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,2.222222222,1.944444444,4.166666667
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,51,235,314,144.8528137,0.434558441,16.39,2675.758389,0.3,0.3185,1,1,0.175331579,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,3.681898332,0.690355937,4.602372915
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,52,236,304,162.4264069,0.487279221,21.71,2795.652695,1,0.6574,1,1,0.160300969,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,5.130528646,2.052211458,7.182740105
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,53,237,294,754.2640687,2.262792206,34.19,2904.176075,9,8.9431,1,1,0.234476304,102,Tahoe Old Forest,61837-Volcanic-102,"Talapus-Lastance association, moderately steep (SPM)",Default,1.900307058,3.977386865,5.877693923
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,54,238,284,326.9848481,0.980954544,15.33,2912.803653,2.3,2.2271,1,1,0.288722945,102,Tahoe Old Forest,61837-Volcanic-102,"Talapus-Lastance association, moderately steep (SPM)",Default,2.038830455,2.344655023,4.383485479
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,55,239,274,384.8528137,1.154558441,17.05,2904.584164,2.3,2.2677,1,1,0.245785002,102,Tahoe Old Forest,61837-Volcanic-102,"Talapus-Lastance association, moderately steep (SPM)",Default,1.992103576,1.992103576,3.897593954
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,56,240,264,72.42640687,0.217279221,35.63,2906.017682,6,1.4216,1,1,0.2027,102,Tahoe Old Forest,61788-Volcanic-102,"Lastance stony fine sandy loam, 30 to 60 percent slopes (SPM)",Default,21.6311527,27.61423749,49.70562748
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,57,241,254,199.7056275,0.599116882,79.21,2900.963136,22.8,7.5999,2,2,0.169372863,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,17.02505855,38.05601322,55.08107177
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,58,242,244,542.1320344,1.626396103,131.36,2833.670676,45.3,21.5403,2,2,0.132473233,102,Tahoe Old Forest,61788-Volcanic-102,"Lastance stony fine sandy loam, 30 to 60 percent slopes (SPM)",Default,9.776216243,27.85299345,37.62920969
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,59,243,234,289.7056275,0.869116882,167.61,2804.081439,58.3,9.258,2,2,0.087278881,102,Tahoe Old Forest,61787-Volcanic-102,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,22.43656796,67.07958524,89.5161532
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,60,244,224,42.42640687,0.127279221,182.76,2796.983804,57.7,0.7062,2,2,0.06128,102,Tahoe Old Forest,61788-Volcanic-102,"Lastance stony fine sandy loam, 30 to 60 percent slopes (SPM)",Default,165.7772565,453.3340142,619.1112706
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,61,245,214,127.2792206,0.381837662,11.62,2711.710843,3.6,0.9461,1,1,0.30995,102,Tahoe Old Forest,61788-Volcanic-102,"Lastance stony fine sandy loam, 30 to 60 percent slopes (SPM)",Default,2.880805405,9.428090416,12.30889582
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,62,246,204,1013.969696,3.041909089,250.93,2799.652094,94,32.6535,2,2,0.0722429,102,Tahoe Old Forest,61788-Volcanic-102,"Lastance stony fine sandy loam, 30 to 60 percent slopes (SPM)",Default,9.664983122,30.90164672,40.56662984
portland_BlazedAlder_CurCond.202203.cl532_future.chn_cs50,BlazedAlder,CurCond,Future,BonnevilleDam,63,247,194,1920.365799,5.761097398,62.11,2816.253099,24.2,24.0676,1,1,0.164599457,102,Tahoe Old Forest,61837-Volcanic-102,"Talapus-Lastance association, moderately steep (SPM)",Default,1.371266523,4.200588591,5.589212918
